"REF_DATE","GEO","DGUID","Correctional services","Visible minority group","Sex","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","South Asian","Males","Number","223","units","0","v1331435279","1.2.3.2","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","South Asian","Females","Number","223","units","0","v1331435280","1.2.3.3","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","South Asian","Sex unknown","Number","223","units","0","v1331435281","1.2.3.4","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Arab","Total, sex","Number","223","units","0","v1331435302","1.2.9.1","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Arab","Males","Number","223","units","0","v1331435303","1.2.9.2","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Arab","Females","Number","223","units","0","v1331435304","1.2.9.3","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Arab","Sex unknown","Number","223","units","0","v1331435305","1.2.9.4","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","East or Southeast Asian","Total, sex","Number","223","units","0","v1331435282","1.2.4.1","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","East or Southeast Asian","Males","Number","223","units","0","v1331435283","1.2.4.2","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","East or Southeast Asian","Females","Number","223","units","0","v1331435284","1.2.4.3","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","East or Southeast Asian","Sex unknown","Number","223","units","0","v1331435285","1.2.4.4","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Latin American","Total, sex","Number","223","units","0","v1331435286","1.2.5.1","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Latin American","Males","Number","223","units","0","v1331435287","1.2.5.2","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Latin American","Females","Number","223","units","0","v1331435288","1.2.5.3","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Latin American","Sex unknown","Number","223","units","0","v1331435289","1.2.5.4","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Other visible minority group","Total, sex","Number","223","units","0","v1331435290","1.2.6.1","117","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Other visible minority group","Males","Number","223","units","0","v1331435291","1.2.6.2","106","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Other visible minority group","Females","Number","223","units","0","v1331435292","1.2.6.3","11","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Other visible minority group","Sex unknown","Number","223","units","0","v1331435293","1.2.6.4","0","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Not a visible minority ","Total, sex","Number","223","units","0","v1331435294","1.2.7.1","2685","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Not a visible minority ","Males","Number","223","units","0","v1331435295","1.2.7.2","2349","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Not a visible minority ","Females","Number","223","units","0","v1331435296","1.2.7.3","335","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Not a visible minority ","Sex unknown","Number","223","units","0","v1331435297","1.2.7.4","1","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Unknown, visible minority group","Total, sex","Number","223","units","0","v1331435298","1.2.8.1","158","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Unknown, visible minority group","Males","Number","223","units","0","v1331435299","1.2.8.2","125","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Unknown, visible minority group","Females","Number","223","units","0","v1331435300","1.2.8.3","32","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total custodial admissions","Unknown, visible minority group","Sex unknown","Number","223","units","0","v1331435301","1.2.8.4","1","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Total, visible minority group","Total, sex","Number","223","units","0","v1331435306","1.3.1.1","2145","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Total, visible minority group","Males","Number","223","units","0","v1331435307","1.3.1.2","1730","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Total, visible minority group","Females","Number","223","units","0","v1331435308","1.3.1.3","369","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Total, visible minority group","Sex unknown","Number","223","units","0","v1331435309","1.3.1.4","46","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Black","Total, sex","Number","223","units","0","v1331435310","1.3.2.1","154","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Black","Males","Number","223","units","0","v1331435311","1.3.2.2","126","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Black","Females","Number","223","units","0","v1331435312","1.3.2.3","24","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Black","Sex unknown","Number","223","units","0","v1331435313","1.3.2.4","4","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","South Asian","Total, sex","Number","223","units","0","v1331435314","1.3.3.1","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","South Asian","Males","Number","223","units","0","v1331435315","1.3.3.2","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","South Asian","Females","Number","223","units","0","v1331435316","1.3.3.3","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","South Asian","Sex unknown","Number","223","units","0","v1331435317","1.3.3.4","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Arab","Total, sex","Number","223","units","0","v1331435338","1.3.9.1","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Arab","Males","Number","223","units","0","v1331435339","1.3.9.2","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Arab","Females","Number","223","units","0","v1331435340","1.3.9.3","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Arab","Sex unknown","Number","223","units","0","v1331435341","1.3.9.4","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","East or Southeast Asian","Total, sex","Number","223","units","0","v1331435318","1.3.4.1","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","East or Southeast Asian","Males","Number","223","units","0","v1331435319","1.3.4.2","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","East or Southeast Asian","Females","Number","223","units","0","v1331435320","1.3.4.3","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","East or Southeast Asian","Sex unknown","Number","223","units","0","v1331435321","1.3.4.4","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Latin American","Total, sex","Number","223","units","0","v1331435322","1.3.5.1","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Latin American","Males","Number","223","units","0","v1331435323","1.3.5.2","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Latin American","Females","Number","223","units","0","v1331435324","1.3.5.3","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Latin American","Sex unknown","Number","223","units","0","v1331435325","1.3.5.4","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Other visible minority group","Total, sex","Number","223","units","0","v1331435326","1.3.6.1","41","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Other visible minority group","Males","Number","223","units","0","v1331435327","1.3.6.2","29","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Other visible minority group","Females","Number","223","units","0","v1331435328","1.3.6.3","10","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Other visible minority group","Sex unknown","Number","223","units","0","v1331435329","1.3.6.4","2","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Not a visible minority ","Total, sex","Number","223","units","0","v1331435330","1.3.7.1","1606","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Not a visible minority ","Males","Number","223","units","0","v1331435331","1.3.7.2","1339","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Not a visible minority ","Females","Number","223","units","0","v1331435332","1.3.7.3","250","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Not a visible minority ","Sex unknown","Number","223","units","0","v1331435333","1.3.7.4","17","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Unknown, visible minority group","Total, sex","Number","223","units","0","v1331435334","1.3.8.1","344","","","","0"
"2020/2021","Nova Scotia","2016A000212","Total community admissions","Unknown, visible minority group","Males","Number","223","units","0","v1331435335","1.3.8.2","236","","","","0"
